"Date Time, GMT +1000",Temperature_Celsius,Intensity_Lux,Frame,Treatment,Position,AffectedByMaintenance
17/08/2021 18:00,16.3,34,1,Full shade,Center,N
17/08/2021 18:15,16.34,26,1,Full shade,Center,N
17/08/2021 18:30,16.34,27,1,Full shade,Center,N
17/08/2021 18:45,16.34,27,1,Full shade,Center,N
17/08/2021 19:00,16.39,2,1,Full shade,Center,N
17/08/2021 19:15,16.34,2,1,Full shade,Center,N
17/08/2021 19:30,16.34,0,1,Full shade,Center,N
17/08/2021 19:45,16.34,0,1,Full shade,Center,N
17/08/2021 20:00,16.34,0,1,Full shade,Center,N
17/08/2021 20:15,16.39,0,1,Full shade,Center,N
17/08/2021 20:30,16.34,0,1,Full shade,Center,N
17/08/2021 20:45,16.3,0,1,Full shade,Center,N
17/08/2021 21:00,16.26,0,1,Full shade,Center,N
17/08/2021 21:15,16.26,0,1,Full shade,Center,N
17/08/2021 21:30,16.3,0,1,Full shade,Center,N
17/08/2021 21:45,16.26,0,1,Full shade,Center,N
17/08/2021 22:00,16.21,0,1,Full shade,Center,N
17/08/2021 22:15,16.26,0,1,Full shade,Center,N
17/08/2021 22:30,16.21,0,1,Full shade,Center,N
17/08/2021 22:45,16.21,0,1,Full shade,Center,N
17/08/2021 23:00,16.21,0,1,Full shade,Center,N
17/08/2021 23:15,16.21,0,1,Full shade,Center,N
17/08/2021 23:30,16.17,0,1,Full shade,Center,N
17/08/2021 23:45,16.04,0,1,Full shade,Center,N
18/08/2021 0:00,15.91,0,1,Full shade,Center,N
18/08/2021 0:15,15.96,0,1,Full shade,Center,N
18/08/2021 0:30,15.91,0,1,Full shade,Center,N
18/08/2021 0:45,15.96,0,1,Full shade,Center,N
18/08/2021 1:00,16.04,0,1,Full shade,Center,N
18/08/2021 1:15,16,0,1,Full shade,Center,N
18/08/2021 1:30,16,0,1,Full shade,Center,N
18/08/2021 1:45,16,0,1,Full shade,Center,N
18/08/2021 2:00,15.91,0,1,Full shade,Center,N
18/08/2021 2:15,16,0,1,Full shade,Center,N
18/08/2021 2:30,15.91,0,1,Full shade,Center,N
18/08/2021 2:45,15.87,0,1,Full shade,Center,N
18/08/2021 3:00,15.96,0,1,Full shade,Center,N
18/08/2021 3:15,15.96,0,1,Full shade,Center,N
18/08/2021 3:30,15.96,0,1,Full shade,Center,N
18/08/2021 3:45,16,0,1,Full shade,Center,N
18/08/2021 4:00,15.96,0,1,Full shade,Center,N
18/08/2021 4:15,15.96,0,1,Full shade,Center,N
18/08/2021 4:30,15.96,0,1,Full shade,Center,N
18/08/2021 4:45,15.91,0,1,Full shade,Center,N
18/08/2021 5:00,15.83,0,1,Full shade,Center,N
18/08/2021 5:15,15.91,0,1,Full shade,Center,N
18/08/2021 5:30,15.91,0,1,Full shade,Center,N
18/08/2021 5:45,15.91,0,1,Full shade,Center,N
18/08/2021 6:00,15.96,0,1,Full shade,Center,N
18/08/2021 6:15,16,0,1,Full shade,Center,N
18/08/2021 6:30,16,0,1,Full shade,Center,N
18/08/2021 6:45,16,3,1,Full shade,Center,N
18/08/2021 7:00,15.96,39,1,Full shade,Center,N
18/08/2021 7:15,15.87,52,1,Full shade,Center,N
18/08/2021 7:30,15.78,60,1,Full shade,Center,N
18/08/2021 7:45,15.83,65,1,Full shade,Center,N
18/08/2021 8:00,15.74,69,1,Full shade,Center,N
18/08/2021 8:15,15.78,50,1,Full shade,Center,N
18/08/2021 8:30,15.78,105,1,Full shade,Center,N
18/08/2021 8:45,15.87,169,1,Full shade,Center,N
18/08/2021 9:00,15.87,151,1,Full shade,Center,N
18/08/2021 9:15,15.91,154,1,Full shade,Center,N
18/08/2021 9:30,15.96,160,1,Full shade,Center,N
18/08/2021 9:45,16,165,1,Full shade,Center,N
18/08/2021 10:00,16,173,1,Full shade,Center,N
18/08/2021 10:15,16,173,1,Full shade,Center,N
18/08/2021 10:30,16.04,178,1,Full shade,Center,N
18/08/2021 10:45,16.13,196,1,Full shade,Center,N
18/08/2021 11:00,16.17,182,1,Full shade,Center,N
18/08/2021 11:15,16.21,214,1,Full shade,Center,N
18/08/2021 11:30,16.26,209,1,Full shade,Center,N
18/08/2021 11:45,16.3,222,1,Full shade,Center,N
18/08/2021 12:00,16.21,217,1,Full shade,Center,N
18/08/2021 12:15,16.21,259,1,Full shade,Center,N
18/08/2021 12:30,16.21,250,1,Full shade,Center,N
18/08/2021 12:45,16.21,203,1,Full shade,Center,N
18/08/2021 13:00,16.17,265,1,Full shade,Center,N
18/08/2021 13:15,16.17,101,1,Full shade,Center,N
18/08/2021 13:30,16.17,93,1,Full shade,Center,N
18/08/2021 13:45,16.21,240,1,Full shade,Center,N
18/08/2021 14:00,16.26,244,1,Full shade,Center,N
18/08/2021 14:15,16.21,199,1,Full shade,Center,N
18/08/2021 14:30,16.21,195,1,Full shade,Center,N
18/08/2021 14:45,16.21,189,1,Full shade,Center,N
18/08/2021 15:00,16.43,182,1,Full shade,Center,N
18/08/2021 15:15,16.47,179,1,Full shade,Center,N
18/08/2021 15:30,16.47,159,1,Full shade,Center,N
18/08/2021 15:45,16.43,148,1,Full shade,Center,N
18/08/2021 16:00,16.39,128,1,Full shade,Center,N
18/08/2021 16:15,16.47,122,1,Full shade,Center,N
18/08/2021 16:30,16.51,128,1,Full shade,Center,N
18/08/2021 16:45,16.47,52,1,Full shade,Center,N
18/08/2021 17:00,16.47,45,1,Full shade,Center,N
18/08/2021 17:15,16.47,39,1,Full shade,Center,N
18/08/2021 17:30,16.43,36,1,Full shade,Center,N
18/08/2021 17:45,16.39,33,1,Full shade,Center,N
18/08/2021 18:00,16.39,30,1,Full shade,Center,N
18/08/2021 18:15,16.39,29,1,Full shade,Center,N
18/08/2021 18:30,16.39,7,1,Full shade,Center,N
18/08/2021 18:45,16.39,25,1,Full shade,Center,N
18/08/2021 19:00,16.34,1,1,Full shade,Center,N
18/08/2021 19:15,16.39,2,1,Full shade,Center,N
18/08/2021 19:30,16.39,0,1,Full shade,Center,N
18/08/2021 19:45,16.39,0,1,Full shade,Center,N
18/08/2021 20:00,16.39,0,1,Full shade,Center,N
18/08/2021 20:15,16.34,0,1,Full shade,Center,N
18/08/2021 20:30,16.34,0,1,Full shade,Center,N
18/08/2021 20:45,16.34,0,1,Full shade,Center,N
18/08/2021 21:00,16.34,0,1,Full shade,Center,N
18/08/2021 21:15,16.3,0,1,Full shade,Center,N
18/08/2021 21:30,16.34,0,1,Full shade,Center,N
18/08/2021 21:45,16.3,0,1,Full shade,Center,N
18/08/2021 22:00,16.26,0,1,Full shade,Center,N
18/08/2021 22:15,16.3,0,1,Full shade,Center,N
18/08/2021 22:30,16.3,0,1,Full shade,Center,N
18/08/2021 22:45,16.26,0,1,Full shade,Center,N
18/08/2021 23:00,16.21,0,1,Full shade,Center,N
18/08/2021 23:15,16.26,0,1,Full shade,Center,N
18/08/2021 23:30,16.17,0,1,Full shade,Center,N
18/08/2021 23:45,16.21,0,1,Full shade,Center,N
19/08/2021 0:00,16.21,0,1,Full shade,Center,N
19/08/2021 0:15,16.17,0,1,Full shade,Center,N
19/08/2021 0:30,16.21,0,1,Full shade,Center,N
19/08/2021 0:45,16.17,0,1,Full shade,Center,N
19/08/2021 1:00,16.08,0,1,Full shade,Center,N
19/08/2021 1:15,16.08,0,1,Full shade,Center,N
19/08/2021 1:30,16.13,0,1,Full shade,Center,N
19/08/2021 1:45,16.13,0,1,Full shade,Center,N
19/08/2021 2:00,16.17,0,1,Full shade,Center,N
19/08/2021 2:15,16.17,0,1,Full shade,Center,N
19/08/2021 2:30,16.17,0,1,Full shade,Center,N
19/08/2021 2:45,16.13,0,1,Full shade,Center,N
19/08/2021 3:00,16.17,0,1,Full shade,Center,N
19/08/2021 3:15,16.13,0,1,Full shade,Center,N
19/08/2021 3:30,16.17,0,1,Full shade,Center,N
19/08/2021 3:45,16.08,0,1,Full shade,Center,N
19/08/2021 4:00,16.08,0,1,Full shade,Center,N
19/08/2021 4:15,16.13,0,1,Full shade,Center,N
19/08/2021 4:30,16.08,0,1,Full shade,Center,N
19/08/2021 4:45,16.08,0,1,Full shade,Center,N
19/08/2021 5:00,16.08,0,1,Full shade,Center,N
19/08/2021 5:15,16.08,0,1,Full shade,Center,N
19/08/2021 5:30,16.08,0,1,Full shade,Center,N
19/08/2021 5:45,16.08,0,1,Full shade,Center,N
19/08/2021 6:00,16,0,1,Full shade,Center,N
19/08/2021 6:15,16.08,0,1,Full shade,Center,N
19/08/2021 6:30,16.04,1,1,Full shade,Center,N
19/08/2021 6:45,16,6,1,Full shade,Center,N
19/08/2021 7:00,16,46,1,Full shade,Center,N
19/08/2021 7:15,16,58,1,Full shade,Center,N
19/08/2021 7:30,16.04,88,1,Full shade,Center,N
19/08/2021 7:45,16,126,1,Full shade,Center,N
19/08/2021 8:00,16,154,1,Full shade,Center,N
19/08/2021 8:15,16.08,169,1,Full shade,Center,N
19/08/2021 8:30,16.04,162,1,Full shade,Center,N
19/08/2021 8:45,16.08,157,1,Full shade,Center,N
19/08/2021 9:00,15.96,161,1,Full shade,Center,N
19/08/2021 9:15,16.13,157,1,Full shade,Center,N
19/08/2021 9:30,16.17,167,1,Full shade,Center,N
19/08/2021 9:45,16.21,182,1,Full shade,Center,N
19/08/2021 10:00,16.17,198,1,Full shade,Center,N
19/08/2021 10:15,16.21,202,1,Full shade,Center,N
19/08/2021 10:30,16.3,213,1,Full shade,Center,N
19/08/2021 10:45,16.3,205,1,Full shade,Center,N
19/08/2021 11:00,16.34,221,1,Full shade,Center,N
19/08/2021 11:15,16.39,180,1,Full shade,Center,N
19/08/2021 11:30,16.43,154,1,Full shade,Center,N
19/08/2021 11:45,16.56,226,1,Full shade,Center,N
19/08/2021 12:00,16.47,242,1,Full shade,Center,N
19/08/2021 12:15,16.43,174,1,Full shade,Center,N
19/08/2021 12:30,16.34,131,1,Full shade,Center,N
19/08/2021 12:45,16.34,224,1,Full shade,Center,N
19/08/2021 13:00,16.43,249,1,Full shade,Center,N
19/08/2021 13:15,16.43,257,1,Full shade,Center,N
19/08/2021 13:30,16.43,264,1,Full shade,Center,N
19/08/2021 13:45,16.47,269,1,Full shade,Center,N
19/08/2021 14:00,16.51,124,1,Full shade,Center,N
19/08/2021 14:15,16.47,156,1,Full shade,Center,N
19/08/2021 14:30,16.56,278,1,Full shade,Center,N
19/08/2021 14:45,16.64,254,1,Full shade,Center,N
19/08/2021 15:00,16.69,250,1,Full shade,Center,N
19/08/2021 15:15,16.69,151,1,Full shade,Center,N
19/08/2021 15:30,16.6,214,1,Full shade,Center,N
19/08/2021 15:45,16.6,141,1,Full shade,Center,N
19/08/2021 16:00,16.64,191,1,Full shade,Center,N
19/08/2021 16:15,16.64,161,1,Full shade,Center,N
19/08/2021 16:30,16.6,155,1,Full shade,Center,N
19/08/2021 16:45,16.6,67,1,Full shade,Center,N
19/08/2021 17:00,16.51,56,1,Full shade,Center,N
19/08/2021 17:15,16.47,51,1,Full shade,Center,N
19/08/2021 17:30,16.47,46,1,Full shade,Center,N
19/08/2021 17:45,16.47,42,1,Full shade,Center,N
19/08/2021 18:00,16.43,44,1,Full shade,Center,N
19/08/2021 18:15,16.47,45,1,Full shade,Center,N
19/08/2021 18:30,16.51,42,1,Full shade,Center,N
19/08/2021 18:45,16.47,35,1,Full shade,Center,N
19/08/2021 19:00,16.51,1,1,Full shade,Center,N
19/08/2021 19:15,16.51,1,1,Full shade,Center,N
19/08/2021 19:30,16.51,0,1,Full shade,Center,N
19/08/2021 19:45,16.56,0,1,Full shade,Center,N
19/08/2021 20:00,16.56,0,1,Full shade,Center,N
19/08/2021 20:15,16.56,0,1,Full shade,Center,N
19/08/2021 20:30,16.6,0,1,Full shade,Center,N
19/08/2021 20:45,16.6,0,1,Full shade,Center,N
19/08/2021 21:00,16.56,0,1,Full shade,Center,N
19/08/2021 21:15,16.56,0,1,Full shade,Center,N
19/08/2021 21:30,16.56,0,1,Full shade,Center,N
19/08/2021 21:45,16.47,0,1,Full shade,Center,N
19/08/2021 22:00,16.51,0,1,Full shade,Center,N
19/08/2021 22:15,16.56,0,1,Full shade,Center,N
19/08/2021 22:30,16.51,0,1,Full shade,Center,N
19/08/2021 22:45,16.47,0,1,Full shade,Center,N
19/08/2021 23:00,16.51,0,1,Full shade,Center,N
19/08/2021 23:15,16.43,0,1,Full shade,Center,N
19/08/2021 23:30,16.43,0,1,Full shade,Center,N
19/08/2021 23:45,16.43,0,1,Full shade,Center,N
20/08/2021 0:00,16.43,0,1,Full shade,Center,N
20/08/2021 0:15,16.47,0,1,Full shade,Center,N
20/08/2021 0:30,16.47,0,1,Full shade,Center,N
20/08/2021 0:45,16.39,0,1,Full shade,Center,N
20/08/2021 1:00,16.43,0,1,Full shade,Center,N
20/08/2021 1:15,16.39,0,1,Full shade,Center,N
20/08/2021 1:30,16.43,0,1,Full shade,Center,N
20/08/2021 1:45,16.39,0,1,Full shade,Center,N
20/08/2021 2:00,16.39,0,1,Full shade,Center,N
20/08/2021 2:15,16.39,0,1,Full shade,Center,N
20/08/2021 2:30,16.34,0,1,Full shade,Center,N
20/08/2021 2:45,16.3,0,1,Full shade,Center,N
20/08/2021 3:00,16.34,0,1,Full shade,Center,N
20/08/2021 3:15,16.34,0,1,Full shade,Center,N
20/08/2021 3:30,16.34,0,1,Full shade,Center,N
20/08/2021 3:45,16.3,0,1,Full shade,Center,N
20/08/2021 4:00,16.26,0,1,Full shade,Center,N
20/08/2021 4:15,16.26,0,1,Full shade,Center,N
20/08/2021 4:30,16.26,0,1,Full shade,Center,N
20/08/2021 4:45,16.26,0,1,Full shade,Center,N
20/08/2021 5:00,16.21,0,1,Full shade,Center,N
20/08/2021 5:15,16.21,0,1,Full shade,Center,N
20/08/2021 5:30,16.17,0,1,Full shade,Center,N
20/08/2021 5:45,16.21,0,1,Full shade,Center,N
20/08/2021 6:00,16.17,0,1,Full shade,Center,N
20/08/2021 6:15,16.17,0,1,Full shade,Center,N
20/08/2021 6:30,16.17,2,1,Full shade,Center,N
20/08/2021 6:45,16.26,8,1,Full shade,Center,N
20/08/2021 7:00,16.26,58,1,Full shade,Center,N
20/08/2021 7:15,16.26,66,1,Full shade,Center,N
20/08/2021 7:30,16.26,82,1,Full shade,Center,N
20/08/2021 7:45,16.3,97,1,Full shade,Center,N
20/08/2021 8:00,16.34,119,1,Full shade,Center,N
20/08/2021 8:15,16.34,131,1,Full shade,Center,N
20/08/2021 8:30,16.43,130,1,Full shade,Center,N
20/08/2021 8:45,16.47,133,1,Full shade,Center,N
20/08/2021 9:00,16.43,136,1,Full shade,Center,N
20/08/2021 9:15,16.39,145,1,Full shade,Center,N
20/08/2021 9:30,16.43,156,1,Full shade,Center,N
20/08/2021 9:45,16.47,163,1,Full shade,Center,N
20/08/2021 10:00,16.51,184,1,Full shade,Center,N
20/08/2021 10:15,16.6,189,1,Full shade,Center,N
20/08/2021 10:30,16.64,199,1,Full shade,Center,N
20/08/2021 10:45,16.73,211,1,Full shade,Center,N
20/08/2021 11:00,16.69,210,1,Full shade,Center,N
20/08/2021 11:15,16.64,218,1,Full shade,Center,N
20/08/2021 11:30,16.69,227,1,Full shade,Center,N
20/08/2021 11:45,16.77,232,1,Full shade,Center,N
20/08/2021 12:00,16.77,236,1,Full shade,Center,N
20/08/2021 12:15,16.81,232,1,Full shade,Center,N
20/08/2021 12:30,16.77,243,1,Full shade,Center,N
20/08/2021 12:45,16.81,253,1,Full shade,Center,N
20/08/2021 13:00,16.86,263,1,Full shade,Center,N
20/08/2021 13:15,16.86,255,1,Full shade,Center,N
20/08/2021 13:30,16.81,269,1,Full shade,Center,N
20/08/2021 13:45,16.86,284,1,Full shade,Center,N
20/08/2021 14:00,16.81,275,1,Full shade,Center,N
20/08/2021 14:15,16.81,264,1,Full shade,Center,N
20/08/2021 14:30,16.86,269,1,Full shade,Center,N
20/08/2021 14:45,17.11,277,1,Full shade,Center,N
20/08/2021 15:00,17.03,270,1,Full shade,Center,N
20/08/2021 15:15,16.77,256,1,Full shade,Center,N
20/08/2021 15:30,17.07,250,1,Full shade,Center,N
20/08/2021 15:45,17.07,233,1,Full shade,Center,N
20/08/2021 16:00,17.16,212,1,Full shade,Center,N
20/08/2021 16:15,17.07,185,1,Full shade,Center,N
20/08/2021 16:30,17.16,218,1,Full shade,Center,N
20/08/2021 16:45,17.11,84,1,Full shade,Center,N
20/08/2021 17:00,16.94,63,1,Full shade,Center,N
20/08/2021 17:15,16.94,53,1,Full shade,Center,N
20/08/2021 17:30,16.77,42,1,Full shade,Center,N
20/08/2021 17:45,16.73,39,1,Full shade,Center,N
20/08/2021 18:00,16.73,23,1,Full shade,Center,N
20/08/2021 18:15,16.69,41,1,Full shade,Center,N
20/08/2021 18:30,16.64,44,1,Full shade,Center,N
20/08/2021 18:45,16.69,29,1,Full shade,Center,N
20/08/2021 19:00,16.69,1,1,Full shade,Center,N
20/08/2021 19:15,16.77,1,1,Full shade,Center,N
20/08/2021 19:30,16.77,0,1,Full shade,Center,N
20/08/2021 19:45,16.77,0,1,Full shade,Center,N
20/08/2021 20:00,16.77,0,1,Full shade,Center,N
20/08/2021 20:15,16.73,0,1,Full shade,Center,N
20/08/2021 20:30,16.77,0,1,Full shade,Center,N
20/08/2021 20:45,16.73,0,1,Full shade,Center,N
20/08/2021 21:00,16.77,0,1,Full shade,Center,N
20/08/2021 21:15,16.77,0,1,Full shade,Center,N
20/08/2021 21:30,16.73,0,1,Full shade,Center,N
20/08/2021 21:45,16.73,0,1,Full shade,Center,N
20/08/2021 22:00,16.73,0,1,Full shade,Center,N
20/08/2021 22:15,16.73,0,1,Full shade,Center,N
20/08/2021 22:30,16.73,0,1,Full shade,Center,N
20/08/2021 22:45,16.73,0,1,Full shade,Center,N
20/08/2021 23:00,16.69,0,1,Full shade,Center,N
20/08/2021 23:15,16.69,0,1,Full shade,Center,N
20/08/2021 23:30,16.69,0,1,Full shade,Center,N
20/08/2021 23:45,16.64,0,1,Full shade,Center,N
21/08/2021 0:00,16.69,0,1,Full shade,Center,N
21/08/2021 0:15,16.64,0,1,Full shade,Center,N
21/08/2021 0:30,16.64,0,1,Full shade,Center,N
21/08/2021 0:45,16.64,0,1,Full shade,Center,N
21/08/2021 1:00,16.6,0,1,Full shade,Center,N
21/08/2021 1:15,16.6,0,1,Full shade,Center,N
21/08/2021 1:30,16.56,0,1,Full shade,Center,N
21/08/2021 1:45,16.56,0,1,Full shade,Center,N
21/08/2021 2:00,16.6,0,1,Full shade,Center,N
21/08/2021 2:15,16.6,0,1,Full shade,Center,N
21/08/2021 2:30,16.6,0,1,Full shade,Center,N
21/08/2021 2:45,16.6,0,1,Full shade,Center,N
21/08/2021 3:00,16.64,0,1,Full shade,Center,N
21/08/2021 3:15,16.6,0,1,Full shade,Center,N
21/08/2021 3:30,16.6,0,1,Full shade,Center,N
21/08/2021 3:45,16.64,0,1,Full shade,Center,N
21/08/2021 4:00,16.6,0,1,Full shade,Center,N
21/08/2021 4:15,16.6,0,1,Full shade,Center,N
21/08/2021 4:30,16.6,0,1,Full shade,Center,N
21/08/2021 4:45,16.64,0,1,Full shade,Center,N
21/08/2021 5:00,16.6,0,1,Full shade,Center,N
21/08/2021 5:15,16.6,0,1,Full shade,Center,N
21/08/2021 5:30,16.56,0,1,Full shade,Center,N
21/08/2021 5:45,16.51,0,1,Full shade,Center,N
21/08/2021 6:00,16.56,0,1,Full shade,Center,N
21/08/2021 6:15,16.56,0,1,Full shade,Center,N
21/08/2021 6:30,16.51,0,1,Full shade,Center,N
21/08/2021 6:45,16.47,1,1,Full shade,Center,N
21/08/2021 7:00,16.47,48,1,Full shade,Center,N
21/08/2021 7:15,16.47,51,1,Full shade,Center,N
21/08/2021 7:30,16.56,56,1,Full shade,Center,N
21/08/2021 7:45,16.51,61,1,Full shade,Center,N
21/08/2021 8:00,16.56,61,1,Full shade,Center,N
21/08/2021 8:15,16.73,68,1,Full shade,Center,N
21/08/2021 8:30,16.73,62,1,Full shade,Center,N
21/08/2021 8:45,16.64,69,1,Full shade,Center,N
21/08/2021 9:00,16.69,74,1,Full shade,Center,N
21/08/2021 9:15,16.73,84,1,Full shade,Center,N
21/08/2021 9:30,16.69,98,1,Full shade,Center,N
21/08/2021 9:45,16.64,89,1,Full shade,Center,N
21/08/2021 10:00,16.64,106,1,Full shade,Center,N
21/08/2021 10:15,16.73,90,1,Full shade,Center,N
21/08/2021 10:30,16.73,97,1,Full shade,Center,N
21/08/2021 10:45,16.69,101,1,Full shade,Center,N
21/08/2021 11:00,16.73,120,1,Full shade,Center,N
21/08/2021 11:15,16.69,119,1,Full shade,Center,N
21/08/2021 11:30,16.73,125,1,Full shade,Center,N
21/08/2021 11:45,16.69,128,1,Full shade,Center,N
21/08/2021 12:00,16.73,159,1,Full shade,Center,N
21/08/2021 12:15,16.73,214,1,Full shade,Center,N
21/08/2021 12:30,16.73,257,1,Full shade,Center,N
21/08/2021 12:45,16.73,243,1,Full shade,Center,N
21/08/2021 13:00,16.81,227,1,Full shade,Center,N
21/08/2021 13:15,16.86,264,1,Full shade,Center,N
21/08/2021 13:30,16.86,265,1,Full shade,Center,N
21/08/2021 13:45,16.86,286,1,Full shade,Center,N
21/08/2021 14:00,16.86,293,1,Full shade,Center,N
21/08/2021 14:15,16.81,271,1,Full shade,Center,N
21/08/2021 14:30,16.81,251,1,Full shade,Center,N
21/08/2021 14:45,16.9,220,1,Full shade,Center,N
21/08/2021 15:00,16.9,214,1,Full shade,Center,N
21/08/2021 15:15,16.86,213,1,Full shade,Center,N
21/08/2021 15:30,16.94,210,1,Full shade,Center,N
21/08/2021 15:45,16.94,198,1,Full shade,Center,N
21/08/2021 16:00,16.94,184,1,Full shade,Center,N
21/08/2021 16:15,16.99,635,1,Full shade,Center,N
21/08/2021 16:30,16.94,132,1,Full shade,Center,N
21/08/2021 16:45,16.9,83,1,Full shade,Center,N
21/08/2021 17:00,16.94,67,1,Full shade,Center,N
21/08/2021 17:15,16.99,59,1,Full shade,Center,N
21/08/2021 17:30,17.03,50,1,Full shade,Center,N
21/08/2021 17:45,16.99,49,1,Full shade,Center,N
21/08/2021 18:00,16.99,48,1,Full shade,Center,N
21/08/2021 18:15,16.9,33,1,Full shade,Center,N
21/08/2021 18:30,16.9,44,1,Full shade,Center,N
21/08/2021 18:45,16.77,47,1,Full shade,Center,N
21/08/2021 19:00,16.81,1,1,Full shade,Center,N
21/08/2021 19:15,16.81,1,1,Full shade,Center,N
21/08/2021 19:30,16.77,0,1,Full shade,Center,N
21/08/2021 19:45,16.86,0,1,Full shade,Center,N
21/08/2021 20:00,16.81,0,1,Full shade,Center,N
21/08/2021 20:15,16.77,0,1,Full shade,Center,N
21/08/2021 20:30,16.81,0,1,Full shade,Center,N
21/08/2021 20:45,16.77,0,1,Full shade,Center,N
21/08/2021 21:00,16.77,0,1,Full shade,Center,N
21/08/2021 21:15,16.77,0,1,Full shade,Center,N
21/08/2021 21:30,16.77,0,1,Full shade,Center,N
21/08/2021 21:45,16.81,0,1,Full shade,Center,N
21/08/2021 22:00,16.77,0,1,Full shade,Center,N
21/08/2021 22:15,16.77,0,1,Full shade,Center,N
21/08/2021 22:30,16.73,0,1,Full shade,Center,N
21/08/2021 22:45,16.77,0,1,Full shade,Center,N
21/08/2021 23:00,16.73,0,1,Full shade,Center,N
21/08/2021 23:15,16.77,0,1,Full shade,Center,N
21/08/2021 23:30,16.73,0,1,Full shade,Center,N
21/08/2021 23:45,16.73,0,1,Full shade,Center,N
22/08/2021 0:00,16.69,0,1,Full shade,Center,N
22/08/2021 0:15,16.69,0,1,Full shade,Center,N
22/08/2021 0:30,16.69,0,1,Full shade,Center,N
22/08/2021 0:45,16.69,0,1,Full shade,Center,N
22/08/2021 1:00,16.69,0,1,Full shade,Center,N
22/08/2021 1:15,16.64,0,1,Full shade,Center,N
22/08/2021 1:30,16.64,0,1,Full shade,Center,N
22/08/2021 1:45,16.69,0,1,Full shade,Center,N
22/08/2021 2:00,16.69,0,1,Full shade,Center,N
22/08/2021 2:15,16.77,0,1,Full shade,Center,N
22/08/2021 2:30,16.81,0,1,Full shade,Center,N
22/08/2021 2:45,16.73,0,1,Full shade,Center,N
22/08/2021 3:00,16.77,0,1,Full shade,Center,N
22/08/2021 3:15,16.73,0,1,Full shade,Center,N
22/08/2021 3:30,16.77,0,1,Full shade,Center,N
22/08/2021 3:45,16.77,0,1,Full shade,Center,N
22/08/2021 4:00,16.77,0,1,Full shade,Center,N
22/08/2021 4:15,16.73,0,1,Full shade,Center,N
22/08/2021 4:30,16.73,0,1,Full shade,Center,N
22/08/2021 4:45,16.73,0,1,Full shade,Center,N
22/08/2021 5:00,16.73,0,1,Full shade,Center,N
22/08/2021 5:15,16.69,0,1,Full shade,Center,N
22/08/2021 5:30,16.73,0,1,Full shade,Center,N
22/08/2021 5:45,16.73,0,1,Full shade,Center,N
22/08/2021 6:00,16.73,0,1,Full shade,Center,N
22/08/2021 6:15,16.77,0,1,Full shade,Center,N
22/08/2021 6:30,16.69,3,1,Full shade,Center,N
22/08/2021 6:45,16.69,8,1,Full shade,Center,N
22/08/2021 7:00,16.69,63,1,Full shade,Center,N
22/08/2021 7:15,16.56,72,1,Full shade,Center,N
22/08/2021 7:30,16.51,85,1,Full shade,Center,N
22/08/2021 7:45,16.51,101,1,Full shade,Center,N
22/08/2021 8:00,16.51,101,1,Full shade,Center,N
22/08/2021 8:15,16.56,129,1,Full shade,Center,N
22/08/2021 8:30,16.51,141,1,Full shade,Center,N
22/08/2021 8:45,16.51,138,1,Full shade,Center,N
22/08/2021 9:00,16.6,127,1,Full shade,Center,N
22/08/2021 9:15,16.6,136,1,Full shade,Center,N
22/08/2021 9:30,16.56,149,1,Full shade,Center,N
22/08/2021 9:45,16.6,130,1,Full shade,Center,N
22/08/2021 10:00,16.6,179,1,Full shade,Center,N
22/08/2021 10:15,16.69,103,1,Full shade,Center,N
22/08/2021 10:30,16.73,100,1,Full shade,Center,N
22/08/2021 10:45,16.69,193,1,Full shade,Center,N
